time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-6.685324269967851,-3.1593740841586913,11.718650719383394,6.089936130217783,0.18766165357471642,0.0,-5.265555169491133,-3.077264384595523,4.9670422942431305,-0.05706235826828672,-0.0813330478885966,0.0,462.9264000400858,461.6912538354995,460.98965612483687,460.92937691391285
3.660000000000003,-7.004662474082322,-3.346918528442396,12.012914269381572,6.086085491185134,0.18272822129619115,0.0,-5.3790692408839185,-3.1746502384807807,4.842209688422219,-0.08481754195422025,-0.0840666155017146,0.0,410.0236717295365,409.77456874180535,409.92923703045903,407.4509949148649
3.720000000000003,-7.331402003674711,-3.541030799298715,12.302914268709351,6.0813094276557,0.17736848990536913,0.0,-5.512058890545099,-3.296247632546631,4.8243053081290155,-0.07080916899892027,-0.10275493182848525,0.0,445.479105553057,443.9411343677957,444.194096565751,445.3364784373655
3.780000000000003,-7.6658328724346925,-3.7422574167436804,12.59046704487644,6.077543327474999,0.1712504166045834,0.0,-5.635476797952801,-3.4117599120773416,4.760946532661017,-0.05022434689055327,-0.10043972955798083,0.0,430.35727804027454,430.5438640976966,428.4184580679046,430.16238774734194
3.840000000000003,-8.008861651815163,-3.9519598406736622,12.881225824094011,6.074067226572097,0.16511366590250987,0.0,-5.798232584460934,-3.578572565174492,4.929921681806581,-0.08149712630247508,-0.10623480740790599,0.0,502.434082020531,502.0059092780915,503.04873637850153,500.7764598048429
3.900000000000003,-8.360164500284142,-4.1700067727458405,13.173785976944986,6.069484958616634,0.15887825081407403,0.0,-5.911790174241516,-3.6902037011746605,4.822476581926342,-0.06770890296716803,-0.09966454079282026,0.0,416.8850185195978,417.4486707546845,416.02469254885017,417.2254226896763
3.960000000000003,-8.718674575372768,-4.395403026547865,13.462476398436147,6.0651574477602495,0.15287837079800948,0.0,-6.038341651308293,-3.82347403374206,4.800451125494726,-0.0828668347825751,-0.10067285607956787,0.0,444.10636970354045,444.01500782415707,446.28611333641214,445.0427815482133
4.020000000000002,-9.084779390035301,-4.628956270329226,13.750096649801895,6.060115217651084,0.1472768284942445,0.0,-6.164952195960492,-3.9621677736155414,4.786716202329223,-0.08648537308024933,-0.08173082828978047,0.0,446.76181495914864,448.2964464951907,448.20586588478983,447.9058956619338
4.080000000000001,-9.458623943955159,-4.871205577623973,14.038018177465487,6.054609663212656,0.1435798908627577,0.0,-6.29639988293789,-4.113338954142823,4.8101864460415324,-0.10522398972590939,-0.037616919204113045,0.0,458.7362384784695,462.22334445222873,460.6236428997639,459.13207263850506
4.14,-9.839754721714662,-5.121709427082529,14.323272563253159,6.0486183321388545,0.14171886482896578,0.0,-6.408143775584756,-4.237421852840049,4.698452130220782,-0.09084842882069877,-0.020314481062793387,0.0,415.0649847580045,416.5806389632172,416.4916794517865,417.73798478275353
4.199999999999998,-10.228014650719983,-5.380409862104518,14.60446509627905,6.042773450805196,0.14062222515581002,0.0,-6.534006399140039,-4.3864797465336025,4.674242195585307,-0.11566727224315705,-0.014486348696381247,0.0,446.3340011117499,446.80957011209955,445.99638010121805,443.9556928440025
4.259999999999997,-10.623563580766122,-5.647672706828687,14.882089354271868,6.036332554334972,0.14007555436031982,0.0,-6.651210073403386,-4.522940662220885,4.579836456520396,-0.09446781984375478,-8.832120580680187e-05,0.0,422.5979240130496,423.8375944995326,422.1539539712853,423.9686771289866
4.319999999999996,-11.026789668798562,-5.924277638675724,15.158090168162792,6.030330400293774,0.1400595581107611,0.0,-6.789849902635462,-4.697752054283793,4.619314506689195,-0.1145080835755203,-0.0006256098846824946,0.0,467.5435190520612,467.5016536658566,467.86653052343166,466.29495602872373
4.379999999999995,-11.43826378518867,-6.2112905768012565,15.435529229699748,6.023004414434116,0.13992407201576107,0.0,-6.9261661366416964,-4.869986611117059,4.627876439855168,-0.14502124596162785,-0.005741441050931264,0.0,459.66095209202916,459.2553125410302,460.65130477472405,458.2178415196412
4.439999999999993,-11.858157386819757,-6.509142088972479,15.714683181329221,6.015072672079256,0.13913959789966324,0.0,-7.07043433952559,-5.059120280362347,4.676157876411088,-0.11438743084354587,-0.03475492583648226,0.0,474.65789236022846,472.42561007825685,472.62669145018475,474.9668265691822
4.499999999999992,-12.286490155205442,-6.81802433203516,15.994876635626824,6.009121685456396,0.1366135434354634,0.0,-7.207426613756381,-5.237587998161431,4.663043358635995,-0.07914434228725387,-0.06383335014364996,0.0,457.6855188296441,455.3636036801424,454.85136577310055,457.65688137298105
4.559999999999991,-12.722862820525297,-7.137350425184851,16.272813859158823,6.004906201087486,0.1332875119909982,0.0,-7.338428259956067,-5.4071938027953195,4.601377101736486,-0.05669387541061651,-0.04245083210652875,0.0,440.18720955027976,441.95134197440916,441.1085667201464,442.9551195946581
4.6199999999999894,-13.167263738185527,-7.467256082082607,16.548038464076576,6.001576388778286,0.1308974437598449,0.0,-7.475073338316603,-5.590129033850869,4.572397082971932,-0.053205215378357734,-0.03505842722321976,0.0,452.36160917302254,452.95585995084645,452.5978170610954,452.87656396308176
4.679999999999988,-13.619880902306972,-7.808202513677168,16.821344814443957,5.998667668569928,0.129427454245155,0.0,-7.612368626697369,-5.775205442052734,4.537428122100059,-0.04039582312516361,-0.009030485005409322,0.0,450.34750111311524,452.4482483024909,451.2926464698237,452.32421183068345
4.739999999999987,-14.080475485244529,-8.159673045954694,17.09018989502959,5.996377661591714,0.1289944746709848,0.0,-7.7411498093368145,-5.940991376352387,4.424112711719295,-0.03404578237765894,-0.003814623506150916,0.0,426.43787368133496,426.8834195688317,425.4006094501661,425.9433839845643
4.799999999999986,-14.548789460297384,-8.52101095282257,17.35162316583618,5.9942845719731395,0.12903471763115615,0.0,-7.8697319689175265,-6.10414023226966,4.290461073449023,-0.036617660409379596,0.008398902931071532,0.0,417.8150896525371,418.8788630035194,419.7558924229067,419.5319821572426
4.859999999999984,-15.025338318405023,-8.893197259279908,17.608251999808513,5.992047347386867,0.12919312523354076,0.0,-8.015598734592174,-6.302464003244297,4.263260617202771,-0.03866035816978852,-0.01252766176516847,0.0,456.68025335332834,455.0075630258123,453.84544050796205,453.6807976236986
4.919999999999983,-15.51015438948162,-9.276136821296951,17.859040857178893,5.989417975519981,0.12866081538253304,0.0,-8.145381595300602,-6.462829301675238,4.09666907305549,-0.056923687986040104,-0.0024127155833477847,0.0,407.78373438648356,408.68666707071264,409.1076612353806,407.47639318569543
4.979999999999982,-16.003668262777705,-9.67066857471759,18.105944172658628,5.985678873901632,0.12827705736107298,0.0,-8.30537675735783,-6.688665874889031,4.132396777338363,-0.07619733115322012,-0.015872530423761425,0.0,476.39686969122846,475.3664379699608,475.90852587316806,474.42799235693315
5.0399999999999805,-16.506610796422095,-10.078327513848661,18.353088619618145,5.980847619530108,0.1272561578020266,0.0,-8.459684146947788,-6.9005798167820736,4.105038119619075,-0.09098389852933617,-0.019403696185270717,0.0,457.8705185868217,457.5895213497618,458.3353598493769,457.1532399805696
